# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 50 Hz
# Recording started at: 2025-11-06 23:57:27.431
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
185.165224,-0.0030,0.0021,-0.0297,0.03
185.182529,-0.0028,0.0021,-0.0297,0.03
185.200446,-0.0076,-0.0027,-0.0393,0.04
185.216738,0.0020,-0.0027,-0.0345,0.03
185.233543,-0.0028,0.0021,-0.0345,0.03
185.249462,-0.0028,0.0020,-0.0345,0.03
185.267177,-0.0029,-0.0027,-0.0297,0.03
185.282415,-0.0028,-0.0027,-0.0297,0.03
185.299612,-0.0028,0.0021,-0.0345,0.03
185.315972,0.0019,0.0019,-0.0345,0.03
185.333560,0.0025,-0.0029,-0.0345,0.03
185.349716,0.0026,0.0020,-0.0345,0.03
185.366513,0.0019,0.0021,-0.0297,0.03
185.383499,-0.0022,-0.0027,-0.0345,0.03
185.400516,-0.0026,-0.0027,-0.0345,0.03
185.417235,-0.0072,0.0022,-0.0345,0.04
185.434160,0.0023,0.0070,-0.0297,0.03
185.450854,-0.0024,-0.0025,-0.0297,0.03
185.468295,-0.0024,0.0022,-0.0345,0.03
185.484424,0.0024,-0.0026,-0.0393,0.04
185.501712,-0.0024,-0.0024,-0.0345,0.03
185.518094,-0.0024,-0.0025,-0.0345,0.03
185.535440,-0.0023,-0.0025,-0.0345,0.03
185.552575,-0.0024,-0.0026,-0.0297,0.03
185.568782,-0.0023,0.0022,-0.0345,0.03
185.585096,0.0024,0.0022,-0.0345,0.03
185.601913,-0.0071,0.0016,-0.0297,0.03
185.619062,-0.0023,-0.0031,-0.0345,0.03
185.635582,0.0025,-0.0027,-0.0297,0.03
185.652426,0.0024,0.0021,-0.0297,0.03
185.670045,-0.0024,0.0021,-0.0345,0.03
185.686847,-0.0023,0.0070,-0.0393,0.04
185.703431,0.0024,0.0021,-0.0345,0.03
185.720765,-0.0024,-0.0028,-0.0297,0.03
185.737442,0.0023,0.0019,-0.0345,0.03
185.754151,0.0024,-0.0028,-0.0393,0.04
185.771458,-0.0024,-0.0028,-0.0345,0.03
185.787670,-0.0024,-0.0027,-0.0297,0.03
185.805371,-0.0024,0.0014,-0.0393,0.04
185.821550,0.0023,-0.0033,-0.0393,0.04
185.838558,-0.0025,0.0020,-0.0345,0.03
185.855421,-0.0026,-0.0028,-0.0345,0.03
185.872408,-0.0025,0.0021,-0.0345,0.03
185.889467,0.0021,-0.0027,-0.0345,0.03
185.906560,-0.0026,-0.0027,-0.0345,0.03
185.922914,-0.0026,0.0020,-0.0345,0.03
185.939840,-0.0027,0.0019,-0.0345,0.03
185.957150,-0.0027,0.0020,-0.0345,0.03
185.973442,0.0021,-0.0026,-0.0345,0.03
185.990330,0.0021,-0.0026,-0.0297,0.03
186.007155,-0.0027,0.0016,-0.0345,0.03
186.024051,-0.0026,0.0015,-0.0345,0.03
186.041132,0.0021,0.0016,-0.0393,0.04
186.058034,-0.0026,-0.0032,-0.0345,0.03
186.074014,-0.0025,0.0022,-0.0345,0.03
186.091108,-0.0025,0.0069,-0.0297,0.03
186.107930,-0.0026,-0.0028,-0.0393,0.04
186.124878,-0.0026,0.0021,-0.0297,0.03
186.142289,-0.0027,-0.0027,-0.0345,0.03
186.158985,-0.0028,0.0021,-0.0345,0.03
186.176015,0.0019,-0.0032,-0.0393,0.04
186.192911,0.0018,0.0021,-0.0345,0.03
186.209923,-0.0030,-0.0027,-0.0393,0.04
186.226456,0.0018,-0.0033,-0.0441,0.04
186.243062,-0.0029,0.0068,-0.0297,0.03
186.260209,0.0019,0.0021,-0.0345,0.03
186.277838,0.0018,-0.0028,-0.0345,0.03
186.294248,-0.0030,-0.0029,-0.0297,0.03
186.318737,-0.0029,0.0020,-0.0345,0.03
186.334464,-0.0029,-0.0077,-0.0345,0.04
186.350658,0.0019,-0.0035,-0.0393,0.04
186.367016,-0.0029,0.0012,-0.0393,0.04
186.383209,0.0018,0.0012,-0.0345,0.03
186.399137,0.0018,0.0010,-0.0393,0.04
186.415623,0.0019,-0.0037,-0.0393,0.04
186.432561,-0.0029,-0.0038,-0.0393,0.04
186.450221,-0.0029,0.0010,-0.0393,0.04
186.467415,0.0019,0.0011,-0.0393,0.04
186.483211,-0.0029,0.0017,-0.0345,0.03
186.504739,0.0019,0.0009,-0.0393,0.04
186.520493,-0.0030,-0.0039,-0.0393,0.04
186.535863,-0.0030,0.0015,-0.0345,0.03
186.550597,0.0018,0.0009,-0.0345,0.03
186.567431,0.0019,-0.0039,-0.0345,0.03
186.583945,0.0019,-0.0038,-0.0345,0.03
186.599967,0.0019,0.0058,-0.0345,0.04
186.617592,0.0018,-0.0036,-0.0441,0.04
186.632622,0.0018,-0.0084,-0.0393,0.04
186.650775,-0.0030,0.0012,-0.0393,0.04
186.667915,-0.0031,0.0012,-0.0393,0.04
186.683389,0.0017,0.0011,-0.0393,0.04
186.701229,-0.0031,-0.0037,-0.0297,0.03
186.717670,-0.0030,-0.0037,-0.0297,0.03
186.733332,-0.0030,-0.0037,-0.0345,0.03
186.751418,-0.0030,-0.0037,-0.0345,0.03
186.767836,0.0018,0.0011,-0.0345,0.03
186.783681,0.0018,-0.0038,-0.0393,0.04
186.803417,0.0020,-0.0038,-0.0393,0.04
186.817696,0.0020,-0.0037,-0.0345,0.03
186.835332,0.0021,-0.0037,-0.0393,0.04
186.850667,-0.0028,0.0012,-0.0393,0.04
186.868233,0.0020,-0.0036,-0.0345,0.03
186.884819,0.0020,0.0012,-0.0345,0.03
186.901560,0.0020,-0.0035,-0.0297,0.03
186.918276,0.0021,0.0011,-0.0393,0.04
186.935343,0.0021,-0.0037,-0.0345,0.03
186.952148,-0.0026,-0.0037,-0.0345,0.03
186.968903,0.0020,0.0010,-0.0345,0.03
186.985846,-0.0026,0.0010,-0.0297,0.03
187.002415,-0.0025,0.0010,-0.0345,0.03
187.019654,0.0023,0.0058,-0.0345,0.04
187.035938,-0.0025,-0.0037,-0.0345,0.03
187.052820,0.0022,0.0011,-0.0393,0.04
187.069614,-0.0025,-0.0037,-0.0345,0.03
187.086613,0.0024,0.0012,-0.0345,0.03
187.103295,-0.0025,0.0012,-0.0393,0.04
187.120222,0.0022,-0.0035,-0.0345,0.03
187.137671,0.0022,0.0013,-0.0345,0.03
187.154599,-0.0027,-0.0034,-0.0441,0.04
187.171848,0.0020,-0.0035,-0.0345,0.03
187.188069,0.0019,0.0013,-0.0345,0.03
187.205362,-0.0029,0.0014,-0.0345,0.03
187.222204,-0.0030,-0.0035,-0.0393,0.04
187.239036,0.0018,0.0014,-0.0297,0.03
187.255596,0.0018,-0.0035,-0.0393,0.04
187.274160,-0.0030,-0.0035,-0.0393,0.04
187.289471,-0.0030,0.0059,-0.0345,0.04
187.306874,-0.0031,0.0012,-0.0393,0.04
187.323119,0.0016,-0.0034,-0.0345,0.03
187.340100,-0.0032,-0.0035,-0.0345,0.03
187.357463,-0.0032,0.0013,-0.0345,0.03
187.373638,-0.0031,-0.0035,-0.0393,0.04
187.390383,-0.0032,-0.0034,-0.0345,0.03
187.407529,-0.0032,-0.0034,-0.0297,0.03
187.424683,0.0016,0.0014,-0.0345,0.03
187.441458,-0.0031,-0.0033,-0.0345,0.03
187.457846,-0.0030,0.0014,-0.0345,0.03
187.474923,-0.0031,0.0062,-0.0393,0.04
187.491948,-0.0030,0.0013,-0.0345,0.03
187.508773,0.0019,-0.0034,-0.0345,0.03
187.526617,-0.0077,0.0062,-0.0297,0.03
187.543435,0.0019,-0.0033,-0.0345,0.03
187.559060,0.0018,0.0016,-0.0345,0.03
187.575829,-0.0029,-0.0031,-0.0345,0.03
187.592395,-0.0029,0.0016,-0.0393,0.04
187.609544,-0.0028,-0.0031,-0.0393,0.04
187.626599,0.0020,0.0017,-0.0345,0.03
187.643757,-0.0027,-0.0030,-0.0297,0.03
187.660758,0.0020,-0.0078,-0.0345,0.04
187.677801,0.0020,0.0066,-0.0345,0.04
187.695063,0.0019,0.0018,-0.0345,0.03
187.717949,0.0019,0.0017,-0.0345,0.03
187.745575,0.0018,-0.0031,-0.0393,0.04
187.769735,-0.0077,-0.0030,-0.0345,0.04
187.784271,0.0019,-0.0030,-0.0393,0.04
187.800526,-0.0030,0.0066,-0.0345,0.04
187.816601,0.0018,0.0018,-0.0393,0.04
187.833553,0.0018,0.0019,-0.0297,0.03
187.850800,-0.0029,-0.0029,-0.0345,0.03
187.871844,0.0019,0.0067,-0.0297,0.03
187.884534,-0.0028,-0.0029,-0.0345,0.03
187.902573,-0.0028,0.0019,-0.0297,0.03
187.918382,-0.0028,-0.0028,-0.0345,0.03
187.935049,0.0019,-0.0028,-0.0393,0.04
187.951805,0.0019,0.0019,-0.0393,0.04
187.968052,0.0019,-0.0029,-0.0393,0.04
187.984654,-0.0077,-0.0029,-0.0393,0.04
188.001810,0.0019,0.0019,-0.0393,0.04
188.018395,-0.0029,0.0020,-0.0297,0.03
188.035658,0.0018,0.0018,-0.0297,0.03
188.051287,-0.0030,-0.0030,-0.0297,0.03
188.067952,-0.0030,-0.0028,-0.0393,0.04
188.084370,-0.0030,0.0019,-0.0345,0.03
188.101064,-0.0030,0.0020,-0.0345,0.03
188.117580,-0.0030,-0.0029,-0.0393,0.04
188.135648,-0.0030,-0.0029,-0.0345,0.03
188.150990,0.0017,-0.0029,-0.0345,0.03
188.167471,-0.0031,0.0018,-0.0345,0.03
188.190047,-0.0032,0.0018,-0.0297,0.03
188.200793,-0.0030,0.0018,-0.0345,0.03
188.217769,-0.0031,0.0018,-0.0393,0.04
188.234987,-0.0031,0.0018,-0.0345,0.03
188.252979,0.0017,0.0018,-0.0345,0.03
188.267937,-0.0031,0.0018,-0.0345,0.03
188.286796,-0.0031,-0.0029,-0.0345,0.03
188.301853,0.0016,-0.0028,-0.0297,0.03
188.318517,-0.0032,0.0066,-0.0345,0.04
188.335379,0.0016,-0.0076,-0.0345,0.04
188.352392,-0.0032,-0.0028,-0.0393,0.04
188.369346,-0.0031,-0.0075,-0.0393,0.04
188.386463,-0.0031,0.0020,-0.0345,0.03
188.402932,0.0016,0.0020,-0.0297,0.03
188.419716,0.0016,-0.0075,-0.0345,0.04
188.437628,-0.0032,-0.0029,-0.0345,0.03
188.453445,-0.0033,0.0019,-0.0297,0.03
188.470388,-0.0032,0.0021,-0.0393,0.04
188.487248,0.0016,0.0020,-0.0345,0.03
188.504348,-0.0031,0.0020,-0.0345,0.03
188.520500,0.0017,0.0021,-0.0345,0.03
188.537173,-0.0031,-0.0027,-0.0345,0.03
188.555669,0.0018,0.0021,-0.0297,0.03
188.571658,0.0017,-0.0027,-0.0345,0.03
188.587930,0.0016,-0.0028,-0.0345,0.03
188.605279,0.0016,0.0019,-0.0297,0.03
188.622360,0.0016,0.0019,-0.0297,0.03
188.639509,0.0016,0.0020,-0.0297,0.03
188.655896,0.0016,0.0020,-0.0297,0.03
188.672628,-0.0080,0.0020,-0.0345,0.04
188.690108,0.0017,0.0020,-0.0297,0.03
188.707381,0.0017,-0.0029,-0.0345,0.03
188.723639,0.0017,-0.0029,-0.0345,0.03
188.740490,-0.0032,-0.0030,-0.0345,0.03
188.757018,0.0017,-0.0031,-0.0345,0.03
188.774114,-0.0031,-0.0030,-0.0297,0.03
188.791544,0.0017,-0.0030,-0.0393,0.04
188.807480,0.0017,0.0019,-0.0345,0.03
188.824646,-0.0031,0.0018,-0.0297,0.03
188.841852,-0.0030,0.0017,-0.0345,0.03
188.858496,0.0018,0.0017,-0.0345,0.03
188.875884,0.0018,0.0016,-0.0345,0.03
188.892416,0.0019,-0.0031,-0.0393,0.04
188.909155,-0.0029,-0.0032,-0.0393,0.04
188.925799,-0.0029,-0.0031,-0.0345,0.03
188.942477,0.0018,0.0017,-0.0297,0.03
188.959530,0.0018,0.0016,-0.0297,0.03
188.976624,-0.0031,0.0015,-0.0393,0.04
188.993677,-0.0030,0.0016,-0.0345,0.03
189.010014,-0.0030,-0.0031,-0.0345,0.03
189.027415,-0.0029,0.0017,-0.0393,0.04
189.043699,0.0019,0.0018,-0.0345,0.03
189.060673,-0.0028,-0.0030,-0.0297,0.03
189.077290,-0.0029,-0.0030,-0.0345,0.03
189.094101,-0.0029,-0.0029,-0.0345,0.03
189.111483,0.0019,0.0019,-0.0345,0.03
189.128392,0.0019,-0.0030,-0.0345,0.03
189.145822,-0.0029,-0.0030,-0.0441,0.04
189.162691,0.0019,0.0019,-0.0393,0.04
189.185133,0.0019,-0.0030,-0.0345,0.03
189.202595,0.0019,-0.0031,-0.0345,0.03
189.218008,0.0018,-0.0031,-0.0345,0.03
189.233515,-0.0030,0.0018,-0.0393,0.04
189.251805,-0.0030,-0.0031,-0.0345,0.03
189.268169,0.0017,-0.0031,-0.0345,0.03
189.284821,-0.0029,-0.0031,-0.0297,0.03
189.300585,-0.0029,-0.0030,-0.0345,0.03
189.316973,-0.0030,0.0018,-0.0345,0.03
189.333415,0.0018,-0.0029,-0.0345,0.03
189.350451,0.0017,-0.0028,-0.0345,0.03
189.366079,0.0017,-0.0029,-0.0345,0.03
189.382729,-0.0030,0.0019,-0.0345,0.03
189.399724,0.0019,0.0018,-0.0297,0.03
189.416487,0.0018,-0.0029,-0.0345,0.03
189.435092,0.0018,-0.0030,-0.0345,0.03
189.450300,0.0017,0.0018,-0.0297,0.03
189.469062,-0.0030,-0.0029,-0.0345,0.03
189.484917,-0.0029,0.0019,-0.0345,0.03
189.500103,0.0019,0.0019,-0.0345,0.03
189.518610,-0.0077,0.0018,-0.0393,0.04
189.535531,0.0067,0.0019,-0.0393,0.04
189.552657,-0.0077,-0.0030,-0.0297,0.03
189.568650,0.0018,-0.0030,-0.0250,0.03
189.585316,-0.0031,0.0066,-0.0345,0.04
189.602302,-0.0030,0.0017,-0.0345,0.03
189.618099,-0.0030,0.0018,-0.0345,0.03
189.634565,-0.0027,-0.0030,-0.0345,0.03
189.651649,-0.0027,-0.0030,-0.0345,0.03
189.668557,-0.0026,-0.0078,-0.0387,0.04
189.685707,0.0062,0.0017,-0.0297,0.03
189.702164,0.0014,0.0064,-0.0345,0.04
189.719425,0.0019,-0.0031,-0.0345,0.03
189.735791,-0.0030,0.0016,-0.0297,0.03
189.752618,0.0018,-0.0032,-0.0345,0.03
189.769462,-0.0030,-0.0032,-0.0297,0.03
189.786520,0.0018,-0.0078,-0.0339,0.03
189.803221,-0.0029,-0.0029,-0.0345,0.03
189.820443,-0.0029,0.0018,-0.0345,0.03
189.837213,0.0019,-0.0029,-0.0297,0.03
189.853869,-0.0028,-0.0029,-0.0297,0.03
189.870715,0.0019,-0.0029,-0.0345,0.03
189.887518,0.0019,0.0019,-0.0345,0.03
189.904574,0.0019,0.0019,-0.0345,0.03
189.921521,-0.0029,-0.0029,-0.0297,0.03
189.938261,0.0020,0.0020,-0.0345,0.03
189.955255,0.0020,-0.0076,-0.0339,0.03
189.972171,-0.0028,-0.0028,-0.0345,0.03
189.991410,-0.0028,0.0020,-0.0345,0.03
190.005800,-0.0029,0.0021,-0.0393,0.04
190.021716,0.0018,-0.0027,-0.0345,0.03
190.038888,0.0017,0.0021,-0.0345,0.03
190.056010,-0.0031,0.0068,-0.0345,0.04
190.073093,-0.0032,0.0020,-0.0345,0.03
190.089430,-0.0030,0.0021,-0.0393,0.04
190.106882,-0.0030,-0.0027,-0.0345,0.03
190.123810,-0.0030,-0.0027,-0.0345,0.03
190.141012,0.0011,0.0020,-0.0249,0.03
190.157963,0.0017,0.0020,-0.0345,0.03
190.174727,0.0017,0.0020,-0.0297,0.03
190.191521,0.0011,0.0020,-0.0297,0.03
190.208640,0.0059,-0.0027,-0.0339,0.03
190.225108,0.0058,0.0020,-0.0297,0.03
190.241930,0.0010,0.0021,-0.0297,0.03
190.258870,-0.0038,0.0022,-0.0345,0.03
190.275631,0.0011,0.0022,-0.0393,0.04
190.292158,0.0011,0.0069,-0.0345,0.04
190.309255,-0.0037,-0.0026,-0.0297,0.03
190.326328,-0.0031,-0.0027,-0.0249,0.03
190.343191,0.0016,-0.0027,-0.0345,0.03
190.360399,0.0015,-0.0027,-0.0249,0.03
190.378059,0.0015,-0.0027,-0.0345,0.03
190.394558,0.0009,-0.0027,-0.0339,0.03
190.410411,-0.0039,0.0020,-0.0393,0.04
190.427145,-0.0038,-0.0029,-0.0345,0.03
190.444245,-0.0038,0.0019,-0.0393,0.04
190.461371,-0.0081,-0.0030,-0.0393,0.04
190.478041,0.0014,0.0018,-0.0297,0.03
190.494368,0.0014,0.0019,-0.0345,0.03
190.511115,0.0014,-0.0029,-0.0297,0.03
190.529233,0.0008,0.0019,-0.0345,0.03
190.545443,-0.0041,0.0018,-0.0345,0.03
190.562055,0.0006,-0.0030,-0.0291,0.03
190.578844,-0.0041,0.0018,-0.0345,0.03
190.601920,0.0012,-0.0030,-0.0345,0.03
190.613704,0.0012,0.0017,-0.0297,0.03
190.631777,-0.0035,-0.0031,-0.0345,0.03
190.653342,-0.0035,-0.0031,-0.0345,0.03
190.667047,-0.0041,0.0017,-0.0345,0.03
190.685759,0.0006,-0.0030,-0.0297,0.03
190.702950,0.0006,-0.0030,-0.0339,0.03
190.718149,-0.0090,0.0018,-0.0297,0.03
190.735525,-0.0042,0.0018,-0.0345,0.03
190.752702,0.0006,0.0018,-0.0393,0.04
190.769691,0.0006,0.0017,-0.0393,0.04
190.785382,-0.0035,-0.0078,-0.0387,0.04
190.803264,-0.0042,-0.0077,-0.0291,0.03
190.818461,-0.0042,0.0013,-0.0393,0.04
190.834753,0.0006,0.0019,-0.0345,0.03
190.851588,-0.0042,-0.0030,-0.0339,0.03
190.867988,0.0006,-0.0031,-0.0339,0.03
190.885916,0.0006,0.0017,-0.0393,0.04
190.902590,-0.0042,-0.0030,-0.0345,0.03
190.919284,0.0007,-0.0030,-0.0387,0.04
190.935657,0.0007,-0.0030,-0.0339,0.03
190.951638,0.0006,-0.0030,-0.0339,0.03
190.967898,0.0006,-0.0030,-0.0339,0.03
190.984694,-0.0041,0.0017,-0.0345,0.03
191.004418,0.0007,0.0011,-0.0393,0.04
191.019193,-0.0041,0.0017,-0.0345,0.03
191.035669,0.0006,0.0011,-0.0441,0.04
191.052294,0.0006,-0.0078,-0.0291,0.03
191.068160,-0.0041,0.0017,-0.0345,0.03
191.085621,-0.0088,0.0018,-0.0393,0.04
191.102137,0.0014,-0.0077,-0.0339,0.03
191.119395,0.0008,0.0018,-0.0297,0.03
191.136393,0.0008,0.0018,-0.0297,0.03
191.153221,-0.0039,0.0018,-0.0345,0.03
191.175134,0.0009,0.0019,-0.0345,0.03
191.186313,0.0011,0.0019,-0.0345,0.03
191.203615,0.0012,-0.0028,-0.0387,0.04
191.220246,0.0012,0.0020,-0.0297,0.03
191.237316,-0.0036,-0.0029,-0.0339,0.03
191.254233,0.0011,0.0019,-0.0345,0.03
191.271591,0.0012,-0.0029,-0.0291,0.03
191.288312,-0.0035,-0.0028,-0.0297,0.03
191.304745,-0.0034,-0.0029,-0.0339,0.03
191.321683,0.0014,-0.0028,-0.0291,0.03
191.338512,0.0015,-0.0028,-0.0339,0.03
191.355291,0.0016,0.0019,-0.0393,0.04
191.372082,0.0016,0.0020,-0.0297,0.03
191.389226,0.0015,-0.0029,-0.0339,0.03
191.406318,-0.0031,-0.0035,-0.0339,0.03
191.422844,0.0017,0.0018,-0.0297,0.03
191.440101,0.0017,0.0012,-0.0345,0.03
191.456494,-0.0031,0.0019,-0.0297,0.03
191.473697,-0.0032,0.0013,-0.0345,0.03
191.489696,-0.0031,0.0060,-0.0345,0.04
191.506504,-0.0030,0.0018,-0.0202,0.02
191.523545,0.0018,-0.0029,-0.0339,0.03
191.540500,0.0019,0.0018,-0.0297,0.03
191.557503,0.0019,-0.0030,-0.0339,0.03
191.574079,-0.0029,-0.0028,-0.0339,0.03
191.591601,-0.0029,0.0019,-0.0297,0.03
191.608560,0.0025,0.0020,-0.0393,0.04
191.625199,-0.0022,-0.0028,-0.0345,0.03
191.641945,0.0027,-0.0029,-0.0345,0.03
191.658885,0.0021,0.0019,-0.0297,0.03
191.675889,0.0021,0.0020,-0.0345,0.03
191.692687,0.0022,0.0020,-0.0393,0.04
191.709602,0.0021,-0.0028,-0.0292,0.03
191.726393,-0.0026,0.0013,-0.0393,0.04
191.743508,0.0023,0.0014,-0.0345,0.03
191.760174,0.0022,0.0020,-0.0297,0.03
191.777054,-0.0027,0.0013,-0.0393,0.04
191.795065,0.0020,0.0014,-0.0393,0.04
191.810856,-0.0027,0.0061,-0.0393,0.04
191.827603,0.0022,-0.0028,-0.0339,0.03
191.844682,0.0023,-0.0027,-0.0339,0.03
191.861532,0.0024,-0.0028,-0.0339,0.03
191.878507,-0.0025,0.0014,-0.0393,0.04
191.895384,0.0023,0.0061,-0.0393,0.04
191.911785,-0.0025,0.0019,-0.0298,0.03
191.929384,-0.0025,-0.0028,-0.0339,0.03
191.946349,-0.0027,0.0019,-0.0297,0.03
191.962996,-0.0026,-0.0035,-0.0339,0.03
191.979455,-0.0024,0.0014,-0.0393,0.04
191.996397,-0.0024,-0.0035,-0.0339,0.03
192.013610,-0.0023,-0.0028,-0.0339,0.03
192.030387,-0.0023,0.0016,-0.0345,0.03
192.046662,0.0024,0.0017,-0.0393,0.04
192.069995,0.0024,0.0071,-0.0345,0.04
192.086451,-0.0024,0.0016,-0.0393,0.04
192.102396,-0.0024,-0.0025,-0.0292,0.03
192.120896,0.0025,-0.0073,-0.0292,0.03
192.137667,0.0024,0.0022,-0.0298,0.03
192.153346,0.0024,-0.0031,-0.0339,0.03
192.168840,-0.0024,0.0017,-0.0345,0.03
192.182353,-0.0023,0.0017,-0.0345,0.03
192.202307,0.0026,0.0022,-0.0250,0.03
192.218820,-0.0022,0.0016,-0.0298,0.03
192.235093,0.0026,0.0017,-0.0387,0.04
192.251472,0.0026,0.0017,-0.0387,0.04
192.274634,0.0026,-0.0031,-0.0387,0.04
192.286314,0.0026,0.0023,-0.0345,0.03
192.301295,0.0026,0.0024,-0.0298,0.03
192.318947,0.0073,-0.0024,-0.0387,0.04
192.341114,0.0025,-0.0030,-0.0387,0.04
192.352513,-0.0022,0.0067,-0.0345,0.04
192.370260,0.0073,-0.0030,-0.0339,0.03
192.385377,0.0026,-0.0025,-0.0292,0.03
192.402926,0.0025,-0.0030,-0.0339,0.03
192.418608,0.0025,-0.0024,-0.0339,0.03
192.435407,0.0025,0.0017,-0.0393,0.04
192.452076,-0.0022,0.0016,-0.0345,0.03
192.468891,0.0026,0.0023,-0.0345,0.03
192.485756,0.0026,0.0016,-0.0345,0.03
192.502195,0.0026,-0.0032,-0.0339,0.03
192.519228,-0.0022,0.0015,-0.0393,0.04
192.535821,-0.0022,0.0016,-0.0345,0.03
192.552773,-0.0021,0.0016,-0.0345,0.03
192.570221,0.0026,-0.0032,-0.0339,0.03
192.587143,-0.0022,0.0017,-0.0345,0.03
192.603691,0.0026,0.0017,-0.0345,0.03
192.621179,0.0026,0.0017,-0.0345,0.03
192.637458,0.0026,0.0017,-0.0345,0.03
192.654311,0.0025,0.0018,-0.0345,0.03
192.671593,-0.0022,0.0018,-0.0345,0.03
192.688176,0.0025,0.0065,-0.0298,0.03
192.705429,-0.0022,0.0023,-0.0250,0.03
192.722082,-0.0022,0.0017,-0.0393,0.04
192.738750,-0.0021,0.0017,-0.0345,0.03
192.755882,0.0026,-0.0029,-0.0387,0.04
192.772367,-0.0022,0.0067,-0.0393,0.04
192.789264,-0.0070,0.0018,-0.0298,0.03
192.806084,0.0025,0.0024,-0.0298,0.03
192.823249,-0.0023,0.0019,-0.0345,0.03
192.840129,-0.0022,0.0019,-0.0298,0.03
192.856590,0.0027,0.0020,-0.0393,0.04
192.873692,-0.0021,0.0067,-0.0345,0.04
192.890675,-0.0022,0.0020,-0.0298,0.03
192.908088,0.0025,-0.0029,-0.0387,0.04
192.924413,-0.0023,-0.0029,-0.0339,0.03
192.941173,0.0025,0.0019,-0.0298,0.03
192.958458,-0.0023,0.0019,-0.0345,0.03
192.974446,0.0024,0.0020,-0.0298,0.03
192.991253,0.0025,0.0021,-0.0339,0.03
193.008228,-0.0023,-0.0025,-0.0387,0.04
193.025209,0.0024,0.0071,-0.0345,0.04
193.041999,-0.0025,-0.0025,-0.0292,0.03
193.059503,-0.0024,0.0022,-0.0298,0.03
193.076059,0.0072,-0.0025,-0.0339,0.03
193.093152,-0.0024,0.0071,-0.0345,0.04
193.109953,0.0024,0.0023,-0.0298,0.03
193.126502,0.0023,-0.0024,-0.0339,0.03
193.143518,0.0023,0.0023,-0.0345,0.03
193.160525,-0.0025,0.0023,-0.0393,0.04
193.177219,0.0023,-0.0026,-0.0292,0.03
193.194180,-0.0025,-0.0026,-0.0292,0.03
193.211048,-0.0024,-0.0024,-0.0292,0.03
193.228858,0.0022,-0.0024,-0.0339,0.03
193.244764,0.0023,-0.0072,-0.0339,0.03
193.261635,0.0022,0.0024,-0.0387,0.04
193.278667,0.0022,0.0024,-0.0298,0.03
193.295694,0.0021,-0.0023,-0.0339,0.03
193.312581,0.0020,-0.0022,-0.0292,0.03
193.329148,0.0020,-0.0023,-0.0387,0.04
193.346011,0.0020,0.0025,-0.0292,0.03
193.363186,0.0021,-0.0022,-0.0339,0.03
193.379563,-0.0028,0.0026,-0.0345,0.03
193.396376,0.0020,0.0027,-0.0339,0.03
193.419439,0.0020,0.0026,-0.0339,0.03
193.434792,-0.0027,-0.0021,-0.0339,0.03
193.452221,0.0021,0.0026,-0.0339,0.03
193.468128,-0.0027,0.0026,-0.0298,0.03
193.488170,0.0021,0.0025,-0.0339,0.03
193.503373,0.0069,-0.0021,-0.0339,0.03
193.518423,0.0021,-0.0023,-0.0292,0.03
193.534126,-0.0027,0.0025,-0.0298,0.03
193.552087,0.0021,-0.0023,-0.0339,0.03
193.568992,-0.0026,-0.0022,-0.0292,0.03
193.586485,-0.0025,-0.0021,-0.0339,0.03
193.604828,0.0023,-0.0022,-0.0339,0.03
193.620037,0.0023,-0.0021,-0.0339,0.03
193.636532,0.0024,-0.0021,-0.0339,0.03
193.653705,0.0024,0.0026,-0.0298,0.03
193.670493,0.0023,0.0026,-0.0339,0.03
193.685078,0.0022,-0.0022,-0.0292,0.03
193.702669,0.0021,-0.0023,-0.0339,0.03
193.719545,-0.0028,-0.0024,-0.0292,0.03
193.736869,-0.0028,-0.0024,-0.0339,0.03
193.753151,-0.0028,0.0025,-0.0339,0.03
193.769031,-0.0027,0.0025,-0.0345,0.03
193.785725,-0.0027,0.0026,-0.0298,0.03
193.802036,0.0020,-0.0022,-0.0339,0.03
193.819098,-0.0027,-0.0071,-0.0339,0.03
193.836221,-0.0027,0.0024,-0.0387,0.04
193.852208,-0.0028,0.0023,-0.0297,0.03
193.869016,0.0020,0.0023,-0.0292,0.03
193.886056,0.0019,0.0022,-0.0292,0.03
193.902857,0.0019,0.0069,-0.0345,0.04
193.919862,-0.0028,-0.0026,-0.0292,0.03
193.937101,-0.0028,-0.0027,-0.0339,0.03
193.953545,0.0019,0.0021,-0.0339,0.03
193.970318,-0.0030,0.0020,-0.0393,0.04
193.987189,0.0018,-0.0027,-0.0291,0.03
194.003616,-0.0030,0.0020,-0.0297,0.03
194.020399,0.0018,0.0020,-0.0345,0.03
194.037377,-0.0030,0.0019,-0.0345,0.03
194.054403,0.0018,-0.0028,-0.0339,0.03
194.071784,0.0018,-0.0029,-0.0339,0.03
194.088386,0.0018,-0.0028,-0.0291,0.03
194.105237,-0.0030,0.0019,-0.0291,0.03
194.121904,-0.0030,0.0019,-0.0339,0.03
194.138850,-0.0030,0.0018,-0.0339,0.03
194.155729,0.0018,0.0017,-0.0339,0.03
194.172756,-0.0029,-0.0030,-0.0339,0.03
194.191548,0.0018,0.0064,-0.0345,0.04
